,page,text,face,h1,h2
538,454, Alep,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",90.62997436523438,103.969970703125
539,454, (Ky).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",90.62997436523438,103.969970703125
540,454, A.L.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",91.64997100830078,103.85997009277344
541,454, Yabroud (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",90.62997436523438,103.969970703125
542,454, Sud.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",91.64997100830078,103.85997009277344
543,454, Hammé,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",90.62997436523438,103.969970703125
544,454, (Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",90.62997436523438,103.969970703125
545,454, J.D.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",91.64997100830078,103.85997009277344
546,454, Tell,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",90.62997436523438,103.969970703125
547,454,Hadid (Mt).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",100.47000122070312,113.80999755859375
548,454, St.,"Font: 'Times-Italic' (italic, serifed, proportional), size 9.94987, color #000000",101.48999786376953,113.69999694824219
549,454, Khan Abou,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",100.47000122070312,113.80999755859375
550,454, Chamate,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",100.47000122070312,113.80999755859375
551,454," (Gb),","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",100.47000122070312,113.80999755859375
552,454, Palmyre,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",100.47000122070312,113.80999755859375
553,454," (Bl,","Font: 'Times-Roman' (serifed, proportional), size 9.92144, color #000000",100.47000122070312,113.80999755859375
554,454," P, Nik,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",100.47000122070312,113.80999755859375
555,454," Mt,","Font: 'Times-Roman' (serifed, proportional), size 10.0085, color #000000",100.47000122070312,113.80999755859375
556,454, Pb).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",100.47000122070312,113.80999755859375
557,454,"Aire géogr. — Afrique du Nord,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",111.99002075195312,125.33001708984375
558,454," Egypte,","Font: 'Times-Roman' (serifed, proportional), size 9.94867, color #000000",111.99002075195312,125.33001708984375
559,454," Sinaï,","Font: 'Times-Roman' (serifed, proportional), size 10.0316, color #000000",111.99002075195312,125.33001708984375
560,454," Arabie Pétrée, Palestine, Syrie, Iraq, Iran,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",111.99002075195312,125.33001708984375
561,454,Bélouchistan.,"Font: 'Times-Roman' (serifed, proportional), size 9.9952, color #000000",121.58999633789062,134.92999267578125
562,454,"CANNABIS L. — Herbes dressées, annuelles, dioïques, à feuilles digitées.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",134.69699096679688,149.37100219726562
563,454,"Inflorescences latérales, les fleurs en cymes bipares, au sommet de la tige ou des","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",146.45700073242188,161.13101196289062
564,454,"rameaux, les fleurs isolées, enveloppées par leur bractée.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",158.21697998046875,172.8909912109375
565,454,Cannabis sativa,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",175.5959930419922,190.83099365234375
566,454, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",175.49697875976562,190.17098999023438
567,454, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",175.49697875976562,190.17098999023438
568,454," CXXIV,","Font: 'Times-Roman' (serifed, proportional), size 10.9791, color #000000",175.49697875976562,190.17098999023438
569,454," n. 2). — ®. Tige dressée, pouvant at-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",175.49697875976562,190.17098999023438
570,454,"teindre 3 m., à fibres très tenaces,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",187.25698852539062,201.93099975585938
571,454, scabre.,"Font: 'Times-Roman' (serifed, proportional), size 10.9374, color #000000",187.25698852539062,201.93099975585938
572,454," Feuilles à 5-7, rarement 9 folioles lancéolées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",187.25698852539062,201.93099975585938
573,454,"dentées, les supérieures à 3 folioles. Fleurs ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",199.01699829101562,213.69100952148438
574,454,"à sépales jaune-verdâtre, fleurs d'un","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",199.01699829101562,213.69100952148438
575,454,"vert foncé, enveloppées par une bractée, à stigmates pourprés. Akène ové, gris-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",210.7769775390625,225.45098876953125
576,454,verdâtre ou feuve.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",222.5369873046875,237.21099853515625
577,454,Cette plante est cultivée sous deux formes:,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",237.177001953125,251.85101318359375
578,454,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",254.21697998046875,268.8909912109375
579,454, vulgaris,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",254.3159942626953,269.5509948730469
580,454," A.D.C., à port plus élancé, dépassant souvent 2 mètres. C'est","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",254.21697998046875,268.8909912109375
581,454,le chanvre textile.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",266.21697998046875,280.8909912109375
582,454,Var.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",283.0169982910156,297.6910095214844
583,454, indica,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",283.1159973144531,298.35101318359375
584,454," Lam., à port moins élevé, et nœuds plus serrés. C'est le « hachich »,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",283.0169982910156,297.6910095214844
585,454,recherché pour ses propriétés narcotiques.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",294.7769775390625,309.45098876953125
586,454,"Les cultures de chanvre textile sont rares en Syrie et au Liban, tandis que celles du hachich,","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",308.07000732421875,321.4100036621094
587,454,"illégales, y sont fréquentes, tantôt en champs homogènes, tantôt en pieds épars parmi d'autres cul-","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",317.6700134277344,331.010009765625
588,454,"tures, maïs, vignes, etc.","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",327.2699890136719,340.6099853515625
589,454,Sur le bord des chemins et,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",338.7900085449219,352.1300048828125
590,454, çà,"Font: 'Times-Roman' (serifed, proportional), size 10, color #000000",338.7900085449219,352.1300048828125
591,454, et là croissent aussi des pieds échappés de culture. Il n'est pas,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",338.7900085449219,352.1300048828125
592,454,clair que l'espèce se soit naturalisée.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",348.6300048828125,361.9700012207031
593,454,Originaire de l'Inde.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",360.3900146484375,373.7300109863281
594,454,"HUMULUS L. — Lianes herbacées, à tige volubile, à feuilles opposées,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",373.2569885253906,387.9309997558594
595,454, pal-,"Font: 'Times-Roman' (serifed, proportional), size 10.9096, color #000000",373.2569885253906,387.9309997558594
596,454,"matilobées ou indivises, dioïques. Inflorescence ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",385.0169982910156,399.6910095214844
597,454,"en panicules axillaires, lâches, in-","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",385.0169982910156,399.6910095214844
598,454,florescence en cônes portés sur des rameaux courts.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",396.7769775390625,411.45098876953125
599,454,Humulus,"Font: 'Times-Bold' (serifed, proportional, bold), size 11, color #000000",413.9159851074219,429.1510009765625
600,454, lupulus,"Font: 'Times-Bold' (serifed, proportional, bold), size 10.9449, color #000000",413.9159851074219,429.1510009765625
601,454, L.,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",413.8169860839844,428.4909973144531
602,454, (PI.,"Font: 'Times-Roman' (serifed, proportional), size 10.8914, color #000000",413.8169860839844,428.4909973144531
603,454," CXXIV, n. 3). —","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",413.8169860839844,428.4909973144531
604,454, 2J..,"Font: 'Times-Roman' (serifed, proportional), size 10.9628, color #000000",413.8169860839844,428.4909973144531
605,454, Dioïque. Rhizome ram-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",413.8169860839844,428.4909973144531
606,454,"pant. Tige volubile, pouvant atteindre 5 m., scabre. Feuilles opposées, les inférieures","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",425.5769958496094,440.2510070800781
607,454,palmatilobées,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",437.33697509765625,452.010986328125
608,454, à 3-5 lobes de,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",437.33697509765625,452.010986328125
609,454, 10-12,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",437.33697509765625,452.010986328125
610,454," mm. de long et de large, les supérieures moins","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",437.33697509765625,452.010986328125
611,454,"profondément lobées ou entières, toutes cordées à la base. Fleurs ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",449.09698486328125,463.77099609375
612,454,en longues pa-,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",449.09698486328125,463.77099609375
613,454,"nicules lâches, à périanthe blanchâtre ou jaunâtre, à sépales oblongs,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",460.85699462890625,475.531005859375
614,454, étalés,"Font: 'Times-Roman' (serifed, proportional), size 11, color #000000",460.85699462890625,475.531005859375
615,454, ou,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",460.85699462890625,475.531005859375
616,454,"réfléchis, très obtus. Fleurs ","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",472.61700439453125,487.291015625
617,454,en cônes,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",472.61700439453125,487.291015625
618,454," pédoncules,","Font: 'Times-Roman' (serifed, proportional), size 10.9571, color #000000",472.61700439453125,487.291015625
619,454," solitaires ou en grappe courte,","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",472.61700439453125,487.291015625
620,454,"vert pâle, pendants, à écailles atteignant 2 cm. de long, couvertes vers la base de","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",484.37701416015625,499.051025390625
621,454,glandes jaunes à résine,"Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.1369934082031,510.8110046386719
622,454, amère.,"Font: 'Times-Roman' (serifed, proportional), size 10.9345, color #000000",496.1369934082031,510.8110046386719
623,454," Akène couvert par les écailles, ové, comprimé.","Font: 'Times-Roman' (serifed, proportional), size 10.9449, color #000000",496.1369934082031,510.8110046386719
624,454,Floraison: juin-août. Cultivé et dans les haies (en Europe).,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",509.1899719238281,522.5299682617188
625,454,"Espèce sans doute totalement étrangère à la flore spontanée de nos pays, et n'y faisant l'objet","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",520.7099609375,534.0499877929688
626,454,d'aucune culture.,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",530.3099365234375,543.6499633789062
627,454,"Elle a cependant été trouvée à plusieurs reprises dans la Ghouta de Damas, où sans doute elle","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",542.0699462890625,555.4099731445312
628,454,"est subspontanée, et d'ailleurs très peu abondante. Signalée d'abord par","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",551.6699829101562,565.010009765625
629,454, ORPHANIDÈS,"Font: 'Times-Roman' (serifed, proportional), size 7.9599, color #000000",553.7760009765625,564.447998046875
630,454, (dans Flora,"Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",551.6699829101562,565.010009765625
631,454,"Orientalis), trouvée ensuite anciennement par","Font: 'Times-Roman' (serifed, proportional), size 9.94987, color #000000",561.2699584960938,574.6099853515625
632,454," BLANCHE,","Font: 'Times-Roman' (serifed, proportional), size 7.9599, color #000000",563.3759765625,574.0479736328125
